price,load
31.67,5235
27.03,4867
24.61,4539
23.35,4357
23.02,4272
23.35,4281
27.14,4544
36.96,5018
41.39,5654
41.13,6072
40.83,6328
40.71,6413
38.3,6419
38.4,6418
36.76,6406
35.11,6382
35.15,6385
36.88,6389
37.32,6375
38.74,6214
43.98,6183
40.29,6134
35.39,5920
30.16,5597
26.69,5158
26.05,4716
23.71,4478
22.64,4276
22.44,4178
22.8,4185
25.88,4453
34.69,4837
39.34,5432
39.46,5841
39.42,6102
40.77,6207
39.23,6224
38.26,6223
36.43,6197
34.37,6151
34.48,6130
34.46,6108
35.05,6079
36.66,5920
41.31,5892
39.35,5836
35.26,5636
30.84,5369
27.88,5031
35.49,4702
33.3,4521
32.21,4364
31.68,4282
30.64,4265
32.35,4311
35,4475
36.52,4719
41.08,4965
44.81,5215
45.16,5387
42.44,5477
41.13,5513
39.35,5486
35.65,5443
34.84,5422
35.59,5392
37.14,5389
40.44,5437
46,5584
45.27,5641
40.69,5540
36.51,5351
35.26,5098
38.86,4876
36.11,4671
33.55,4480
33.41,4382
34.01,4351
34.58,4376
33.22,4453
33.97,4591
36.09,4763
39.24,4964
38.89,5143
36.63,5248
35.8,5316
34.31,5306
32.77,5270
31.68,5265
33.39,5260
34.4,5267
37.67,5389
51.57,5563
53.98,5668
39.38,5598
35.44,5400
32.94,5103
30.15,4845
28.57,4589
26.83,4431
28,4361
27.97,4382
31.68,4629
39.44,5086
45.2,5660
47.26,6053
45.28,6300
43.62,6392
43.55,6399
41.09,6395
39.24,6370
38.3,6340
37.96,6313
39.28,6298
39.26,6262
42.7,6167
52.67,6165
47.72,6159
39.12,5966
34.44,5662
29.74,5236
29.9,4893
27.55,4512
23.47,4352
24.37,4285
25.73,4299
30.99,4520
41.43,5019
45.66,5613
43.33,5998
43,6239
42.3,6341
41.69,6344
39.58,6325
38.45,6312
36.87,6279
36.08,6283
36.99,6280
37.3,6265
37.36,6157
46.69,6141
44.58,6115
36.32,5924
31.82,5610
29.47,5184
27.57,4823
26.03,4528
22.45,4373
23.16,4307
24.42,4318
28.73,4541
37.44,5052
42.84,5639
39.13,6037
38.31,6279
39.13,6361
37.93,6360
37.45,6328
35.57,6327
33.68,6262
32.69,6262
33.63,6295
34.88,6260
35.55,6150
43.87,6166
44.46,6215
34.67,5982
31.34,5648
27.28,5197
23.47,4744
22.33,4498
20.21,4318
20.13,4243
20.23,4256
24.16,4508
33.49,5000
40.46,5592
36.58,6027
36.09,6274
36.71,6362
35.81,6364
34.63,6329
33.58,6318
32.67,6260
32.24,6262
33.25,6292
34.43,6238
34.38,6092
36.59,6059
36.59,6093
31.9,5848
27.25,5485
23.33,5038
17.73,4646
16.88,4375
15.63,4211
14.87,4130
15.7,4134
18.03,4344
23.05,4824
29.53,5419
30.82,5881
32.54,6181
34.04,6314
34.08,6365
33.02,6371
32.29,6372
30.81,6344
30.12,6354
29.77,6382
30.58,6332
28.56,6113
33.17,6022
32.37,5984
28.04,5715
23.92,5397
22.22,5022
20.31,4650
18.67,4359
16.56,4219
15.51,4142
15.73,4123
17.31,4128
18.76,4315
21.02,4528
25.11,4794
28.47,5056
29.1,5235
29.04,5337
28.58,5361
26.88,5371
25.73,5305
24.64,5288
25.33,5297
26.45,5272
26.93,5280
33.25,5393
33.17,5505
28.41,5374
26.7,5179
23.82,4930
21.08,4645
19.2,4381
17.05,4246
16.04,4174
15.77,4158
17.86,4176
18.15,4333
21.18,4468
22.74,4617
24.52,4822
24.66,5000
23.82,5111
23.31,5140
23.17,5148
22.87,5126
22.82,5124
23.07,5168
24.9,5185
26.2,5210
31.74,5320
32.88,5461
28.23,5373
25.15,5164
22.12,4859
18.82,4560
16.92,4298
16.04,4199
15.54,4150
15.91,4157
19.4,4330
28.37,4903
32.12,5469
34.27,5894
34.53,6166
35.99,6284
35.09,6311
33.61,6286
32.48,6272
31.57,6231
31.42,6216
31.77,6231
32.03,6208
33.23,6069
36.79,6042
37.45,6085
28.76,5883
24.55,5539
21.26,5085
18.62,4648
16.43,4354
15.25,4198
14.85,4122
15.29,4124
18.81,4305
26.06,4769
34.48,5349
34.5,5811
33.01,6102
35.38,6231
34.74,6269
32.99,6260
31.61,6257
30.84,6226
30.31,6230
30.69,6248
31.66,6239
32.9,6072
36.7,6015
36.7,6027
28.2,5816
23.35,5481
20.09,5035
21.56,4605
19.53,4364
17.57,4227
17.53,4154
18.6,4151
21.79,4309
29.97,4804
37.5,5361
38.73,5789
37.87,6058
39.63,6183
38.25,6212
36.8,6189
35.93,6178
34.75,6147
33.69,6155
33.94,6184
34.13,6184
35.15,6054
38.97,6001
38.36,6011
32.12,5840
26.58,5534
24.57,5112
28.72,4685
26.15,4459
23.31,4283
23.64,4192
25.1,4192
28.87,4399
33.01,4835
40.24,5373
40.96,5797
41.76,6065
43.42,6175
41.56,6203
40.6,6187
41.45,6176
37.18,6160
36.73,6163
36.53,6172
36.71,6164
37.46,6023
40,5958
40.92,5961
33.64,5789
26.48,5483
24.9,5074
20.75,4660
18.54,4450
17.11,4277
16.53,4181
17.26,4179
21.77,4393
27.42,4785
33.37,5268
34.87,5675
35.91,5924
36.34,6041
36.84,6093
34.79,6104
34.95,6089
33.12,6050
31.29,6042
30.75,6056
30.43,6045
30.4,5880
34.84,5817
35.26,5827
27,5671
24.67,5429
21.43,5114
21.95,4727
19.84,4485
18.27,4249
17.62,4106
17.4,4065
17.97,4128
18.97,4244
20.65,4444
24.75,4700
28.71,4961
29.38,5161
29.47,5278
28.37,5332
26.58,5314
25.46,5259
24.72,5223
24.61,5196
25.42,5169
25.34,5191
29.87,5277
32.82,5355
27.49,5262
24.49,5089
23.04,4841
21.33,4619
20.62,4309
18.58,4159
17,4068
16.89,4037
17.12,4032
16.04,4122
18.08,4223
19.92,4401
22.04,4611
22.16,4794
22.26,4915
20.98,4988
20.84,4996
20.58,4966
20.4,4954
20.67,4939
22.38,4945
23.29,5030
27.56,5154
31.47,5277
24.74,5236
21.07,5067
19.43,4787
16.7,4521
15.9,4274
14.57,4155
13.92,4088
15.13,4091
17.27,4269
25.21,4759
28.75,5304
30.62,5776
33.06,6061
34.39,6189
34.88,6236
34.47,6246
33.36,6242
32.88,6223
31,6199
30.6,6184
32.01,6168
32.04,6056
34.41,5987
34.8,5992
26.09,5812
21.52,5491
17.99,5056
19.21,4617
16.35,4303
15.01,4152
15.04,4061
16.13,4059
18.68,4244
26.91,4659
32.64,5204
32.65,5690
35,5978
37.21,6114
37.35,6169
36.32,6196
34.67,6204
34.5,6193
33.02,6191
32.56,6189
32.77,6187
32.4,6044
35.15,5944
37.83,5920
30.08,5734
24.77,5420
21.77,4998
21.24,4521
18.96,4229
17.93,4098
17.39,4023
18.54,4014
23.01,4174
31.77,4635
34.47,5168
31.46,5641
33.1,5919
34.15,6052
34.49,6105
33.18,6114
32.43,6149
31.67,6120
31.2,6111
31.31,6083
30.75,6059
30.25,5937
34.46,5846
38.76,5844
29.8,5663
23.94,5355
21.45,4944
17.16,4532
14.9,4227
13.59,4084
13.14,4012
14.85,4007
20.13,4191
29.36,4671
32.29,5220
30.34,5661
32.4,5922
32.8,6042
32.1,6076
30.95,6091
29.54,6057
28.69,6038
28.68,6023
27.95,6012
28.66,5989
27.73,5889
30.7,5827
33.42,5843
27.05,5672
21.95,5369
20.32,4969
16.71,4469
14.78,4204
13.4,4063
12.56,3985
14.52,3977
17.26,4159
26.56,4629
29.72,5201
29.03,5672
31.16,5963
31.56,6110
32.15,6188
32.28,6223
30.36,6235
29.32,6219
27.67,6216
28.04,6221
28.18,6199
26.37,6024
29.8,5887
32.08,5859
25.22,5653
22.93,5378
18.9,5025
19.2,4563
19.57,4346
16.99,4172
16.18,4070
16.1,4026
17.21,4057
18.46,4255
21.82,4483
25.55,4743
28.3,5014
28.87,5245
29,5394
28.1,5473
27.14,5483
26.71,5457
25.72,5445
26.14,5403
26.12,5317
26.44,5262
29.36,5310
33.87,5396
27.48,5285
24.67,5074
19.68,4797
16.52,4624
15.14,4349
13.47,4100
12.68,3960
13.24,3904
15.06,3940
14.18,4043
18.44,4195
20.88,4379
23.77,4602
24.12,4794
25,4933
24.09,4992
22.99,5006
22.39,5000
21.84,4997
22.24,4999
23.55,5018
24.46,5075
28.42,5182
34.96,5348
26.14,5282
20.33,5068
16.88,4740
17.63,4335
15.67,4209
13.28,4090
13.69,4023
15.22,4021
18.93,4200
26.25,4707
33.24,5283
30.96,5726
31.69,5997
33.09,6129
34.84,6184
33.3,6194
32.4,6193
31.93,6176
31.82,6188
30.45,6221
31.06,6222
30.11,6067
33.09,5970
35.55,5991
29.21,5794
23.42,5459
20.19,5001
14.65,4497
12.9,4274
12.09,4137
11.58,4056
12.65,4048
16.47,4215
23.3,4695
31.83,5312
31.08,5787
32.58,6074
33.55,6184
34.86,6213
33.12,6202
32.05,6206
31.06,6160
31.04,6159
30.86,6163
31.59,6118
30.21,5964
33.73,5889
38.5,5914
29.11,5705
23.58,5378
17.65,4924
19.06,4446
16.44,4233
14.67,4094
14.35,4016
15.29,4005
19.52,4169
29.64,4648
32.36,5272
33.54,5723
35.61,5994
37.03,6098
37.74,6122
36.6,6114
34.85,6099
33.06,6065
32.05,6060
32.06,6074
33.86,6072
32.2,5943
36.01,5862
40.35,5886
30.06,5698
26.48,5372
22.39,4920
20.89,4432
19.32,4199
18.53,4071
18.12,3999
18.64,3991
22.96,4161
32.04,4660
37.68,5276
32.91,5696
35.18,5954
36.81,6067
36.86,6077
35.47,6050
33.94,6015
31.67,5995
32.11,5989
32.51,5994
33.37,5989
32.95,5867
36.34,5782
41.88,5817
30.69,5643
26.65,5348
23.5,4915
21.75,4451
20.57,4257
20.12,4111
19.8,4025
20.46,4019
24.95,4206
34.3,4641
39.42,5230
38,5626
38.69,5890
40.11,6005
39.08,6026
36.43,5988
34.7,5937
32.59,5873
32.46,5825
32.41,5802
33.14,5813
33.56,5647
35.32,5576
44.02,5611
32.27,5460
28.52,5200
23.77,4841
27.79,4546
25.51,4357
23.43,4203
22.31,4112
22.24,4083
23.76,4106
27.35,4304
30.08,4560
31.57,4785
32.89,5031
33.49,5215
32.77,5311
29.94,5343
27.49,5301
25.64,5223
25.3,5181
25.14,5154
26.82,5120
28.89,5154
33.6,5224
40.79,5327
32.8,5246
29.56,5047
24.51,4767
27.02,4532
23.11,4212
20.9,4068
19.33,3976
19.62,3938
21.52,3949
21.68,4064
23.8,4234
21.96,4420
24.69,4637
24.89,4820
24.61,4943
22.81,4995
21.13,4994
20.49,4971
20.82,4957
20.91,4958
24.56,5019
26,5071
30.23,5130
42.3,5282
30.49,5232
25.31,5024
21.34,4703
20.88,4401
18.94,4145
17.94,4045
18.17,3988
19.2,3988
23.53,4134
32.54,4651
36.43,5259
33.11,5713
34.55,5988
35.01,6116
35.55,6161
34.99,6157
33.48,6136
32.6,6112
32.2,6096
32.65,6102
34,6099
32.43,5960
34.2,5851
40.92,5870
29.19,5697
25.17,5366
20.78,4906
20.06,4477
18.55,4169
17.77,4043
17.16,3976
18.12,3973
20.99,4140
31.68,4637
34.29,5259
34.61,5685
35.67,5950
36.13,6072
36.02,6119
35.64,6122
34.86,6143
33.98,6096
33.95,6086
34.18,6096
35.39,6057
33.73,5914
34.11,5825
39.35,5856
30.6,5691
26.39,5371
21.86,4923
20.23,4529
18.15,4201
18.5,4064
17.84,3998
19.15,3988
20.28,4131
31.91,4605
32.61,5218
33.58,5661
32.1,5943
34,6094
34.05,6169
33.94,6220
33.5,6251
33.3,6233
33.58,6238
34.27,6250
34.09,6192
31.77,6017
31.86,5873
39.98,5878
31.81,5713
28.07,5391
22.2,4966
20.68,4526
19.49,4209
18.25,4064
18.42,3985
18.48,3985
20.93,4154
27.83,4596
30.52,5210
30.2,5691
30.22,5962
31.55,6061
32.32,6098
32.01,6100
31.13,6095
30.2,6072
30.24,6062
30.59,6106
30.35,6088
29.29,5930
30.42,5792
36.35,5806
30.18,5643
25.03,5321
23.18,4898
17.51,4438
16.97,4205
15.7,4000
15.19,3908
16.77,3903
18.08,4137
24.48,4546
27.59,5140
29.9,5580
29.93,5840
35.1,5972
34.98,6019
34.27,6037
33.22,6025
29.93,5988
31.09,5966
30.71,6005
32.85,5969
29.81,5794
27.24,5644
30.47,5584
25.04,5426
22.32,5134
20.41,4759
16.9,4378
14.51,4171
12.63,4004
12.37,3909
12.55,3881
14.01,3885
14.69,4074
16.81,4380
18.97,4703
21.62,4992
23.48,5207
23.44,5295
22.96,5327
22.24,5315
20.03,5271
20.76,5251
20.57,5258
21.96,5240
19.95,5134
21.88,5104
31.01,5230
24.82,5162
18.21,4937
16.26,4619
17.79,4208
15.26,4096
13.25,3970
12.75,3882
12.86,3855
13.47,3806
13.28,3945
14.39,4131
15.55,4356
18.4,4588
20.15,4840
21.65,5017
21.72,5120
21.65,5191
20.99,5218
21.76,5257
21.58,5297
23.04,5285
22.99,5167
25.3,5156
32.6,5350
26.04,5286
19.14,5049
16.08,4637
17.35,4191
13.83,4181
12.87,4112
13.21,4061
14.24,4061
17.82,4125
24.05,4677
28.63,5271
31.02,5748
33.67,6059
35.84,6274
36.27,6391
36.51,6484
39,6555
39.75,6615
40.07,6684
43.34,6733
43.22,6672
38.19,6354
36.67,6134
40.18,6163
32.91,5993
27.47,5670
22.11,5186
21.59,4702
17.77,4450
16.22,4366
16.04,4306
17.05,4307
22.54,4401
27.31,4968
31.52,5658
33.25,6159
34.95,6509
38.04,6708
40.36,6807
40.47,6879
43.06,6932
43.14,6960
43.89,6992
44.29,7025
41.7,6954
38.23,6658
36.94,6428
41.18,6411
32.25,6238
28.01,5873
23.18,5408
17.5,4693
15.37,4539
13.31,4339
13.08,4232
13.64,4238
17.9,4479
23.45,4940
29.94,5597
31.01,6051
31.81,6338
35.66,6465
36.06,6514
35.75,6538
34.89,6541
34.16,6524
34.39,6524
35.54,6557
35.06,6534
32.47,6323
31.91,6125
38.78,6039
30.41,5870
23.2,5511
20.38,5060
18.99,4373
16.61,4308
14,4237
13.26,4193
14,4192
17.47,4264
22.68,4839
25.64,5527
28,6042
30.83,6368
33.8,6583
35.69,6699
35.44,6787
37.78,6845
39.52,6886
39.35,6927
41.34,6926
38.6,6833
32.78,6462
32.91,6181
38.16,6134
30.02,5937
24.21,5563
21.69,5078
23.21,4593
20.2,4314
16.67,4227
16.51,4178
17.36,4177
21.23,4268
25.25,4840
27.87,5513
29.73,6009
35.07,6350
39.37,6571
42.25,6689
42.37,6765
44.11,6834
44.67,6839
45.65,6850
47.58,6859
44.08,6748
38.15,6411
36.76,6094
41.41,5974
34.81,5810
28.69,5474
27.95,5104
26.54,4666
23.67,4428
21.55,4269
19.9,4173
19.14,4135
17.37,4125
19.27,4385
22.82,4691
26.12,4981
32.66,5283
34.86,5520
37.5,5670
36.72,5743
37.66,5748
38.02,5726
40.04,5714
39.1,5705
36.92,5636
34.87,5510
34.99,5395
40.72,5440
34.1,5381
28.64,5136
25.57,4930
24.49,4674
21.3,4455
18.43,4296
18.06,4204
17.86,4153
16.58,4129
16.86,4338
19.13,4577
26.48,4820
32.18,5153
35,5457
37.93,5757
38.49,5912
39.35,5997
40,6031
40.8,6087
43.91,6107
43.64,6092
40.2,6004
40.46,5904
46.22,5993
40.01,5978
35,5707
29.05,5331
29.31,4941
25.33,4657
22.33,4583
21.16,4549
22,4554
25.17,4684
35,5335
38.49,6034
41.76,6569
47.08,6989
50,7230
54.42,7399
57.56,7525
66.73,7612
72.77,7626
76.33,7653
80.89,7682
74.34,7601
51.65,7286
50.46,6955
59.65,6833
46.58,6667
41.25,6282
35.96,5863
30.39,5408
26,5001
24,4900
22.93,4854
23,4845
25.6,4939
39.03,5522
41.68,6211
43.77,6758
45.95,7195
56.36,7458
64.47,7694
76.69,7821
87,7916
92,7975
98.36,8059
104.53,8113
90,8031
69.72,7723
56.49,7385
61.77,7257
46.06,7126
41.43,6757
31.05,6212
25.43,5808
22.09,5336
17.73,4926
16.9,4738
17.67,4746
22.29,5014
28.59,5257
31.1,5853
33.63,6296
32.96,6581
34.49,6733
35.69,6765
37.57,6742
37.79,6714
35.36,6667
36.68,6695
38.75,6693
36.48,6640
32.55,6383
32.02,6198
38.35,6160
32.11,6004
26.85,5729
25,5294
20.39,5089
17.7,4472
15.54,4334
15.45,4261
16.7,4270
19.94,4384
24.29,4810
28.04,5394
30.07,5841
30.64,6117
33.41,6251
32.68,6317
32.76,6333
32.73,6343
31.73,6375
31.9,6435
35.17,6441
31.81,6399
30.21,6137
30.37,5954
36.33,5919
30.3,5776
24.65,5497
21.99,5076
17.37,4491
16.18,4276
14.24,4111
14.83,4022
15.83,4029
18.94,4196
24.53,4611
28.33,5286
31.2,5804
34.08,6150
40.77,6285
40.06,6391
39.04,6458
40.46,6461
39.49,6441
39.94,6442
41.13,6434
38.93,6356
33.36,6069
31.28,5803
38.15,5758
29.97,5612
26.84,5324
25.03,4945
23.73,4525
17.38,4297
15.64,4165
15.52,4088
16.38,4074
16.12,4054
14.69,4257
22.65,4559
32.21,4862
33.91,5192
38.04,5455
40.2,5649
42.05,5757
43.97,5798
46.43,5799
48.07,5839
47.84,5861
47.88,5825
40.02,5692
40.12,5627
46.76,5699
39.7,5661
33.31,5453
30.14,5127
24.85,4881
21.63,4661
16.95,4489
16.68,4386
17.62,4353
14.47,4324
12.17,4514
17.51,4781
25.83,5058
31.09,5425
35.47,5764
38.96,6040
42.17,6239
43.91,6350
45.14,6392
44.43,6466
50.22,6502
47.03,6476
44.94,6325
43.26,6217
45.72,6266
41.56,6252
35.5,5975
27,5525
25.73,5024
22,4800
18.62,4646
17.97,4564
18.94,4602
20,4785
21.7,5221
29.89,5942
33.92,6446
36,6779
40.19,6953
42.98,7020
45.37,7044
46.98,7035
45.79,7012
45.93,7002
49.01,6958
45.25,6868
36.55,6581
35.89,6370
40.09,6286
33.46,6117
27.32,5751
22.76,5263
17.07,4799
15.55,4520
13.82,4388
13.78,4323
13.77,4350
15.98,4536
20.24,5064
27.48,5774
31.07,6294
34.32,6634
39.47,6808
40.67,6916
41.21,6992
42.8,7032
44.54,7059
44.57,7118
42.77,7144
42.74,7100
35.36,6825
34.21,6554
39.79,6458
31.26,6324
25.45,5955
22.56,5433
16.93,5083
15.8,4711
13.39,4535
12.86,4435
14.06,4444
16.22,4588
25.09,4939
27.35,5546
30.11,6013
34.02,6303
38.95,6443
39.18,6492
40.91,6493
41.64,6491
42.84,6466
42.82,6475
40.19,6484
37.65,6451
29.42,6230
29.06,5974
35.61,5936
29.29,5787
24.97,5484
21.33,5045
14.42,4474
14.1,4257
11.6,4138
11.57,4088
12.55,4080
15.19,4174
22.57,4635
27.21,5252
29.51,5734
29.47,6016
32.19,6140
32.63,6189
33.04,6205
33.53,6204
33.53,6187
35.7,6190
32.35,6206
31.04,6180
28.88,5985
25.64,5812
31.91,5769
28.32,5634
23.7,5308
20.11,4884
18.91,4582
16.88,4232
14.48,4112
14.11,4054
14.89,4037
18.35,4131
22.68,4510
27.68,5128
28.75,5652
31.13,5964
32.31,6137
33,6214
32.28,6258
32.56,6271
31.77,6304
32.52,6338
31.16,6353
31.15,6271
29.51,5996
28.12,5728
31.12,5623
29.53,5470
26.89,5212
22.09,4844
18.35,4512
15.68,4254
14.24,4134
13.52,4056
13.33,4012
13.92,3915
14.06,4090
17.65,4362
19.29,4674
25.16,4928
22.39,5117
22.38,5220
20.24,5249
21.44,5217
19.59,5203
20.99,5223
21.1,5210
21.32,5207
19.97,5123
25.59,5088
29.31,5155
28.46,5119
21.96,4956
17.05,4678
16.95,4411
16.07,4206
14.35,4084
13.19,3999
10.48,3948
10.44,3860
9.31,4023
11.88,4165
17.49,4369
20.65,4641
21.35,4948
25.24,5178
25.26,5332
26.46,5465
26.67,5534
27.15,5623
27.46,5693
27.52,5683
27.46,5591
27.46,5496
32.23,5524
29.78,5591
24.9,5436
20.18,5099
16.17,4642
13.89,4444
11.15,4250
11.03,4130
11.15,4070
11.16,3999
10.71,4216
14.23,4578
20.33,4959
23.43,5277
23.96,5573
26.91,5755
27.78,5867
27.43,5957
29.18,6047
31.18,6175
33.5,6289
34.39,6362
31.13,6317
31.51,6128
37.45,6106
31.19,6210
28.12,6102
24.8,5763
21.31,5353
19.45,5262
15.88,5113
14.69,5027
16.09,4985
18.74,5046
24.63,5526
32.17,6129
36.2,6679
39.52,7105
51.09,7359
55,7511
61.89,7638
71.5,7722
78.77,7782
90.86,7906
99.93,8028
85.19,8024
59.9,7709
51.98,7401
55.54,7202
48.85,7024
38.94,6662
28.75,6172
23.25,5514
20,5281
16.25,5198
16.25,5143
16.89,5105
20,5111
23.6,5737
35.14,6421
41.42,7004
45.09,7356
51.08,7568
57.45,7685
64.61,7787
75.1,7812
77.77,7808
84.04,7833
91.09,7858
79.44,7757
60.04,7409
51.86,7033
58.24,6834
48.39,6809
34.66,6531
30,6070
20.19,5481
16.57,5415
14.04,5285
13.87,5204
14.19,5165
16.19,5234
23.16,5802
29.11,6444
32.34,7016
39.66,7440
43.21,7691
46.24,7914
47,8028
50.59,8088
56.25,8117
70,8151
69.36,8175
57.86,8069
46.35,7722
42.16,7335
42.96,7119
38,7031
26.9,6741
23.66,6291
17.3,5521
13.97,5344
11.22,5086
10.69,4947
10.79,4909
12.97,5042
18.36,5526
22.35,6172
25.37,6745
30.85,7171
34.09,7394
37.57,7546
40.21,7631
43.21,7658
44.92,7640
51.41,7605
51.76,7532
45.71,7384
35.98,6978
31.44,6638
33.81,6441
28.41,6358
22.18,6108
18.94,5721
18.84,5351
16,5031
12.16,4859
10.59,4743
10.28,4703
10.61,4631
10.73,4772
13.41,5081
17.98,5504
22.1,5913
25.63,6231
28.01,6431
29.23,6521
31.07,6534
31.1,6497
31.81,6460
32.13,6430
30.37,6359
27.95,6215
25.84,6037
27.97,5983
26.1,6025
22.93,5890
21.45,5596
18.7,5350
15.84,5214
11.24,5021
9.38,4885
9.35,4835
9.14,4752
7.98,4816
12.91,5060
15.71,5441
17.35,5836
19.96,6181
23.12,6432
23.36,6576
25.3,6644
23.73,6638
23.36,6611
24.62,6579
22.71,6499
20.55,6360
19.77,6197
24.95,6146
23.26,6192
17.9,6063
14.76,5686
21.35,5332
16.15,5133
12.09,4937
11.68,4828
11.71,4824
13.35,5064
15.8,5488
23.37,6128
26.91,6638
28.62,6964
30.74,7126
31.33,7220
31.29,7248
31.52,7263
32.05,7242
31.8,7217
31.8,7189
31,7096
28.44,6796
27.54,6560
30.35,6397
28.33,6262
25.13,5941
16.78,5487
15.65,5077
12.43,4752
9.96,4583
10.18,4484
10.29,4478
12.08,4667
15.44,5118
19.55,5781
23.81,6284
26.24,6587
27.4,6721
29.02,6803
28.45,6823
28.93,6833
28.56,6817
28.97,6806
29.31,6798
30.5,6760
27.36,6514
25.83,6316
28.8,6183
25.37,6048
23.78,5739
16.85,5290
13.67,4752
10.93,4638
9.08,4438
9.09,4333
9.16,4306
13.06,4517
15.48,4950
17.4,5620
18.35,6139
21.93,6456
24.08,6619
25.94,6738
26.09,6821
26.4,6870
26.39,6876
26.47,6894
26.43,6907
26.52,6859
24.53,6583
22.39,6318
23.94,6137
22.68,6081
21.04,5737
14.85,5250
9.27,4517
7.9,4380
5.98,4237
5.82,4161
5.73,4148
7.75,4316
11.42,4832
15.84,5527
16.75,6051
21.61,6367
23.74,6528
24.02,6629
26.22,6682
27.07,6737
28.09,6763
28.05,6790
27.82,6788
26.14,6732
23.88,6464
22.63,6252
23.42,6011
20.15,5946
17.61,5612
12.86,5136
9.1,4664
7.62,4399
5.82,4219
5.82,4121
5.75,4105
7.91,4306
11.66,4743
15.32,5407
18.19,5898
20.45,6211
23.39,6381
23.76,6498
24.96,6561
26.14,6613
27.68,6628
27.31,6641
26.02,6634
25.33,6571
21.93,6307
18.87,6107
20.13,5856
17.89,5767
14.79,5406
14.22,5021
15.36,4555
13.11,4274
8.74,4157
6.47,4071
6.11,4040
6.52,3963
8.36,4090
11.15,4410
13.86,4785
15.2,5133
16.58,5411
16.74,5582
17.56,5658
19.95,5688
20.09,5671
19.93,5651
19.78,5603
19.3,5477
16.66,5286
16.47,5196
16.95,5172
16.71,5117
13.8,4930
10.81,4616
12.76,4364
9.54,4210
5.68,4171
5.01,4122
4.74,4119
5,4037
4.26,4170
9.64,4389
11.27,4673
12.42,4964
13.25,5235
15.6,5425
16.97,5521
17.69,5555
18.23,5584
17.61,5623
19.26,5595
19.65,5577
18.61,5468
17.35,5479
20.61,5480
20.72,5520
13.87,5298
11.27,4941
11.19,4504
8.47,4247
6.97,4237
6.31,4207
6.31,4213
9.32,4260
13.21,4861
16.33,5458
19.65,5930
20.76,6268
22.69,6530
25,6669
26.44,6768
27.38,6850
29.46,6910
30.39,6992
31.37,7036
31.37,7008
26.36,6765
24.91,6534
26.41,6403
22.18,6375
19.43,6065
14.85,5638
17.68,5188
12.73,4820
10.28,4762
9.08,4704
9.09,4706
11.72,4781
16.24,5343
21.67,5987
22.96,6497
25.92,6863
29.98,7081
30.18,7210
30.62,7312
32.47,7391
35.64,7422
38.74,7471
41.06,7493
35.42,7433
30.28,7156
29.85,6887
29.29,6716
26.52,6609
22.19,6276
18.98,5812
20.06,5413
15.89,4951
11.86,4824
10.47,4721
11,4716
13.17,4788
18.4,5269
22.5,5898
25.09,6410
27,6785
32.14,7046
34.97,7203
36,7335
37.92,7438
39,7513
46,7601
47.26,7625
43.54,7574
35.87,7272
32.14,7024
32.17,6906
29.17,6781
22.28,6497
21.4,6050
21.17,5941
18.74,5350
13.26,5219
11.69,5110
12.39,5106
15.36,5184
19.72,5669
25.69,6362
28.23,6971
33.64,7468
42.74,7784
46.18,8043
48.57,8273
56.08,8459
68.1,8621
75.38,8765
85,8827
72.32,8743
50.18,8441
46.79,8075
45.82,7834
43.63,7739
36.89,7412
29,6960
23.82,6459
19.37,6000
16,5852
12.97,5739
13.36,5732
16.42,5797
22.85,6299
24.36,6978
30.4,7561
34,8033
38.03,8344
40.8,8573
43.81,8774
47.98,8920
56.12,9013
69.37,9072
66.75,9104
54.91,8990
45.87,8619
41.45,8210
38.37,7941
35.45,7836
27.17,7549
27.34,7142
24.76,6693
22.24,6120
19.59,5962
17.27,5837
16.18,5805
13.82,5676
16.4,5770
19.26,6069
25.98,6493
31.32,6887
34.59,7201
38.39,7390
40.71,7517
43.77,7544
44.59,7525
44.8,7487
44.98,7451
42.76,7381
39,7277
37.06,7109
36.43,7034
35,7053
31.29,6856
21.86,6596
19.39,6173
18.95,5782
14.12,5551
12.49,5389
11.47,5329
8.82,5197
8.31,5199
11.82,5425
15.49,5778
19.01,6117
22.34,6420
26,6626
28.95,6788
31.28,6851
31.4,6869
34.62,6889
34.43,6924
31.32,6908
29.54,6837
28.57,6665
30.23,6707
30.35,6779
22.56,6640
20.75,6339
19.08,6126
15.71,5734
14.4,5524
13.36,5399
12.92,5368
14.18,5538
17.67,6033
21.57,6688
23.33,7197
26.19,7561
29.6,7776
30.43,7927
31.59,8069
34.66,8162
37.96,8214
39.6,8267
40.03,8296
38.09,8220
35.85,7896
29.65,7604
29.6,7413
28.01,7303
23.53,6998
21.24,6533
21.81,6077
19.21,5790
16.7,5642
15.41,5542
16.04,5495
17.11,5576
19.87,6131
26,6803
29.04,7340
30.62,7744
35.92,8001
37.07,8217
41.2,8433
43.05,8599
44.66,8741
48.24,8880
47.22,8968
45.41,8925
41.96,8620
38.76,8274
40.62,8033
36.47,7959
30.47,7663
25.09,7178
25.59,5900
20.98,5645
17.49,5331
16.62,5131
17.07,5073
17.15,5254
22.86,5677
27.36,6381
30.61,6929
32.59,7274
35.05,7488
39.04,7588
40.43,7675
43.41,7728
44.1,7774
45.13,7824
44.94,7843
43.23,7735
37.05,7377
34.44,7008
31.33,6742
29.16,6646
23.47,6338
